2.44	1.24	0.75	-0.5	0.2617993877991494	9.6	1.64988422624134	E9M201
2.04	1.3625	0.55	-0.899999488480797	4.319689898685966	0.542318	0.0692695	E170M62
2.04	1.1125	0.75	-0.100000512686068	5.366887449882563	0.842945	0.200072	E170M4
5.75	1.39	3.0	-0.3	0.7853981633974483	0.2722	0.0414662513376842	E37M15
2.44	1.58	0.75	0.5	4.4505895925855405	0.604	0.311217367767289	E9M218
1.64	1.64	0.525	-0.3	2.356194490192345	4.12	3.45156998480402	E9M106
2.04	1.1625	0.65	0.900000249252653	4.843288674284264	2.73574	0.130186	E170M15
2.04	1.2375	0.55	-0.300006607736738	1.4398966328953218	20.3136	0.719592	E170M32
5.75	1.39	5.0	-0.9	1.3089969389957472	0.0141	0.0400690653746753	E37M61
2.04	1.2875	0.45	0.900000249252653	3.5342917352885173	2.32879	0.286133	E170M43
2.44	1.48	0.9	-0.5	4.974188368183839	3.38	1.0685410614478	E9M243
1.64	1.34	0.9	-0.7	3.4033920413889427	1.46	1.69	E9M162
2.04	1.7625	0.55	-0.300006607736738	6.152285613280012	0.337973	0.161586	E170M158
2.04	1.6625	0.75	0.299999947991964	1.9634954084936207	1.22044	0.135043	E170M136
2.44	1.56	0.9	0.1	3.9269908169872414	1.12	0.518510212049869	E9M247
2.04	1.5375	0.75	-0.100000512686068	3.0106929596902186	0.0	0.0	E170M106
1.64	1.44	0.4	0.1	4.4505895925855405	3.92	0.858301234998529	E9M18
2.04	1.4625	0.85	-0.300006607736738	0.6544984694978736	1.4156	0.340487	E170M89
2.04	1.4125	0.85	-0.300006607736738	1.1780972450961724	1.9417	0.30368	E170M77
2.04	1.1125	0.85	-0.5	1.4398966328953218	0.673236	0.152283	E170M5
5.75	1.29	4.2	-0.3	0.7853981633974483	0.0756	0.0332404873610481	E37M40
2.44	1.18	0.65	-0.9	5.497787143782138	5.97	1.30950946541062	E9M168
1.64	1.32	0.65	0.3	0.2617993877991494	3.44	0.978403372847825	E9M119
1.64	1.38	0.525	-0.7	2.8797932657906435	1.32	0.715624824890808	E9M93
2.04	1.7875	0.95	0.100000512686068	3.0106929596902186	0.0	0.0	E170M168
2.04	1.2125	0.45	0.900000249252653	2.748893571891069	6.78441	0.331295	E170M25
1.64	1.66	0.4	0.1	2.356194490192345	2.84	0.971748300744591	E9M29
2.04	1.1625	0.75	0.69999995013338	1.1780972450961724	3.82592	0.24378	E170M16
2.04	1.3625	0.55	-0.300006607736738	0.39269908169872414	1.62765	0.125826	E170M62
5.75	1.33	5.0	-0.9	2.356194490192345	0.0441	0.0366154339042978	E37M58
2.04	1.5125	0.45	0.5	1.9634954084936207	2.74931	0.214697	E170M97
5.75	1.33	3.0	0.9	4.4505895925855405	0.2596	0.0584089890342231	E37M12
2.04	1.6875	0.55	-0.5	1.1780972450961724	0.485017	0.12484	E170M140
2.04	1.6625	0.85	-0.300006607736738	2.748893571891069	0.195421	0.205824	E170M137
2.04	1.1625	0.95	0.69999995013338	0.39269908169872414	1.77969	0.212902	E170M18
1.64	1.16	0.525	0.3	6.021385919380437	5.21	0.951911366672339	E9M82
2.04	1.6875	0.95	0.299999947991964	1.7016960206944713	0.541136	0.151273	E170M144
1.64	1.26	0.525	0.7	5.497787143782138	10.6	1.3521444301553	E9M87
2.04	1.1375	0.95	0.299999947991964	5.105088062083414	1.50355	0.275887	E170M12
2.44	1.48	1.45	0.9	3.4033920413889427	1.46	1.33233978023626	E9M50
2.04	1.4875	0.45	-0.100000512686068	4.057890510886816	3.91016	0.201055	E170M91
1.64	1.52	0.525	0.9	2.356194490192345	0.291	0.246821717034786	E9M100
2.04	1.5375	0.55	-0.69999995013338	0.1308996938995747	0.572622	0.117733	E170M104
1.64	1.18	0.65	0.5	4.974188368183839	11.2	2.33540979059351	E9M112
2.04	1.1625	0.55	0.5	1.7016960206944713	8.3188	0.433242	E170M14
2.04	1.3125	0.75	-0.5	3.0106929596902186	1.63506	0.143825	E170M52
2.04	1.4625	0.85	-0.300006607736738	6.152285613280012	0.95214	0.855922	E170M89
1.64	1.46	0.4	-0.1	3.4033920413889427	4.32	4.69142552322852	E9M19
2.04	1.4625	0.65	-0.69999995013338	1.7016960206944713	1.47476	0.373231	E170M87
2.44	1.62	0.9	0.5	0.7853981633974483	0.724	0.259188522122412	E9M250
2.04	1.1375	0.75	0.299999947991964	2.748893571891069	4.47042	0.291225	E170M10
1.64	1.56	0.4	-0.7	0.2617993877991494	0.451	0.191966767957373	E9M24
2.04	1.4625	0.65	0.299999947991964	0.39269908169872414	1.63019	0.238775	E170M87
2.44	1.52	1.15	0.5	1.8325957145940461	1.67	0.36833095172684	E9M275
5.75	1.17	4.2	0.9	5.497787143782138	0.1211	0.0439482650397032	E37M34
2.04	1.4375	0.65	-0.100000512686068	2.4870941840919194	2.61254	0.236972	E170M81
2.44	1.24	1.15	0.7	0.7853981633974483	3.63	0.681502134992987	E9M261
2.44	1.46	0.75	-0.9	3.4033920413889427	1.38	0.46438884568861	E9M212
1.64	1.46	0.65	0.7	6.021385919380437	1.62	0.881294644259228	E9M126
2.04	1.4125	0.65	-0.100000512686068	3.796091123087667	2.51643	0.295267	E170M75
2.44	1.66	0.9	-0.7	0.7853981633974483	0.521	0.650674603776726	E9M252
1.64	1.26	0.4	0.3	0.2617993877991494	9.18	1.14863076747926	E9M9
2.44	1.58	0.9	-0.1	2.356194490192345	1.69	0.490440862897863	E9M248
1.64	1.3	0.525	-0.1	1.8325957145940461	11.4	1.62036071292783	E9M89
1.64	1.16	0.65	-0.5	1.8325957145940461	5.58	1.77577174490417	E9M111
2.04	1.4625	0.75	0.299999947991964	5.366887449882563	1.85555	0.189303	E170M88
2.04	1.5375	0.75	0.69999995013338	5.6286868376817125	2.10525	0.764428	E170M106
2.44	1.18	0.65	-0.5	5.497787143782138	7.57	1.38663750129585	E9M168
2.44	1.52	0.75	-0.9	2.356194490192345	1.11	0.459510620116663	E9M215
2.04	1.7875	0.95	-0.5	4.319689898685966	0.0	0.0	E170M168
2.04	1.3125	0.65	0.299999947991964	3.2724923474893677	1.22246	2.79556	E170M51
2.04	1.1875	0.45	0.900000249252653	1.9634954084936207	6.6451	0.348003	E170M19
5.75	1.27	4.2	0.1	0.2617993877991494	0.0775	0.0390016666310556	E37M39
1.64	1.6	0.4	0.7	3.9269908169872414	0.894	0.317826745255965	E9M26
2.04	1.5625	0.65	0.69999995013338	5.8904862254808625	0.0	0.0	E170M111
2.44	1.52	0.65	-0.1	5.497787143782138	2.31	0.630408669039378	E9M185
2.04	1.7625	0.75	0.5	2.2252947962927703	0.44401	0.0974855	E170M160
